"RoleName","Operation","Allowed"
"Contributor","Microsoft.NetApp/locations/checknameavailability/action","True"
"Contributor","Microsoft.NetApp/locations/checkfilepathavailability/action","True"
"Contributor","Microsoft.NetApp/locations/checkquotaavailability/action","True"
"Contributor","Microsoft.NetApp/locations/queryNetworkSiblingSet/action","True"
"Contributor","Microsoft.NetApp/locations/updateNetworkSiblingSet/action","True"
"Contributor","Microsoft.NetApp/netAppAccounts/capacityPools/providers/Microsoft.Insights/metricDefinitions/read","True"
"Contributor","Microsoft.NetApp/netAppAccounts/capacityPools/providers/Microsoft.Insights/diagnosticSettings/read","True"
"Contributor","Microsoft.NetApp/netAppAccounts/capacityPools/providers/Microsoft.Insights/diagnosticSettings/write","True"
"Contributor","Microsoft.NetApp/netAppAccounts/backupPolicies/read","True"
"Contributor","Microsoft.NetApp/netAppAccounts/backupPolicies/write","True"
"Contributor","Microsoft.NetApp/netAppAccounts/backupPolicies/delete","True"
"Contributor","Microsoft.NetApp/netAppAccounts/snapshotPolicies/read","True"
"Contributor","Microsoft.NetApp/netAppAccounts/snapshotPolicies/write","True"
"Contributor","Microsoft.NetApp/netAppAccounts/snapshotPolicies/delete","True"
"Contributor","Microsoft.NetApp/netAppAccounts/capacityPools/volumes/replicationStatus/read","True"
"Contributor","Microsoft.NetApp/netAppAccounts/capacityPools/volumes/mountTargets/read","True"
"Contributor","Microsoft.NetApp/netAppAccounts/capacityPools/providers/Microsoft.Insights/logDefinitions/read","True"
"Contributor","Microsoft.NetApp/netAppAccounts/volumeGroups/read","True"
"Contributor","Microsoft.NetApp/netAppAccounts/volumeGroups/write","True"
"Contributor","Microsoft.NetApp/netAppAccounts/volumeGroups/delete","True"
"Contributor","Microsoft.NetApp/netAppAccounts/capacityPools/volumes/subvolumes/read","True"
"Contributor","Microsoft.NetApp/netAppAccounts/capacityPools/volumes/subvolumes/write","True"
"Contributor","Microsoft.NetApp/netAppAccounts/capacityPools/volumes/subvolumes/delete","True"
"Contributor","Microsoft.NetApp/netAppAccounts/capacityPools/volumes/subvolumes/getMetadata/action","True"
"Contributor","Microsoft.NetApp/locations/quotaLimits/read","True"
"Contributor","Microsoft.NetApp/netAppAccounts/capacityPools/volumes/volumeQuotaRules/read","True"
"Contributor","Microsoft.NetApp/netAppAccounts/capacityPools/volumes/volumeQuotaRules/write","True"
"Contributor","Microsoft.NetApp/netAppAccounts/capacityPools/volumes/volumeQuotaRules/delete","True"
"Contributor","Microsoft.NetApp/locations/regionInfo/read","True"
"Contributor","Microsoft.NetApp/netAppAccounts/snapshotPolicies/volumes/read","True"
"Contributor","Microsoft.NetApp/netAppAccounts/backupVaults/backups/read","True"
"Contributor","Microsoft.NetApp/netAppAccounts/backupVaults/backups/write","True"
"Contributor","Microsoft.NetApp/netAppAccounts/backupVaults/backups/delete","True"
"Contributor","Microsoft.NetApp/netAppAccounts/backupVaults/backups/restoreFiles/action","True"
"Contributor","Microsoft.NetApp/locations/regionInfos/read","True"
"Contributor","Microsoft.NetApp/netAppAccounts/backupVaults/read","True"
"Contributor","Microsoft.NetApp/netAppAccounts/backupVaults/write","True"
"Contributor","Microsoft.NetApp/netAppAccounts/backupVaults/delete","True"
"Contributor","Microsoft.NetApp/netAppAccounts/capacityPools/volumes/backupStatus/read","True"
"Contributor","Microsoft.NetApp/netAppAccounts/capacityPools/volumes/restoreStatus/read","True"
"Contributor","Microsoft.NetApp/netAppAccounts/snapshotPolicies/listVolumes/read","True"
"Contributor","Microsoft.NetApp/netAppAccounts/capacityPools/volumes/backups/read","True"
"Contributor","Microsoft.NetApp/netAppAccounts/capacityPools/volumes/backups/write","True"
"Contributor","Microsoft.NetApp/netAppAccounts/capacityPools/volumes/backups/delete","True"
"Contributor","Microsoft.NetApp/netAppAccounts/capacityPools/volumes/backups/restoreFiles/action","True"
"Contributor","Microsoft.NetApp/netAppAccounts/vaults/read","True"
"Contributor","Microsoft.NetApp/netAppAccounts/accountBackups/read","True"
"Contributor","Microsoft.NetApp/netAppAccounts/accountBackups/write","True"
"Contributor","Microsoft.NetApp/netAppAccounts/accountBackups/delete","True"
"Contributor","Microsoft.NetApp/netAppAccounts/quotaLimits/read","True"
"Contributor","Microsoft.NetApp/netAppAccounts/capacityPools/volumes/buckets/read","True"
"Contributor","Microsoft.NetApp/netAppAccounts/capacityPools/volumes/buckets/write","True"
"Contributor","Microsoft.NetApp/netAppAccounts/capacityPools/volumes/buckets/delete","True"
"Contributor","Microsoft.NetApp/netAppAccounts/capacityPools/volumes/buckets/generateCredentials/action","True"
"Contributor","Microsoft.NetApp/netAppAccounts/capacityPools/volumes/buckets/generateAkvCredentials/action","True"
"Contributor","Microsoft.NetApp/netAppAccounts/capacityPools/volumes/buckets/refreshCertificate/action","True"
"Contributor","Microsoft.NetApp/locations/usages/read","True"
"Contributor","Microsoft.NetApp/netAppAccounts/capacityPools/volumes/latestBackupStatus/read","True"
"Contributor","Microsoft.NetApp/netAppAccounts/capacityPools/volumes/latestRestoreStatus/read","True"
"Contributor","Microsoft.NetApp/netAppAccounts/providers/Microsoft.Insights/metricDefinitions/read","True"
"Contributor","Microsoft.NetApp/netAppAccounts/providers/Microsoft.Insights/diagnosticSettings/read","True"
"Contributor","Microsoft.NetApp/netAppAccounts/providers/Microsoft.Insights/diagnosticSettings/write","True"
"Contributor","Microsoft.NetApp/netAppAccounts/capacityPools/volumes/ransomwareReports/read","True"
"Contributor","Microsoft.NetApp/netAppAccounts/capacityPools/volumes/ransomwareReports/clearsuspects/action","True"
"Contributor","Microsoft.NetApp/netAppAccounts/capacityPools/caches/read","True"
"Contributor","Microsoft.NetApp/netAppAccounts/capacityPools/caches/write","True"
"Contributor","Microsoft.NetApp/netAppAccounts/capacityPools/caches/delete","True"
"Contributor","Microsoft.NetApp/netAppAccounts/capacityPools/caches/listPeeringPassphrases/action","True"
"Contributor","Microsoft.NetApp/netAppAccounts/capacityPools/caches/poolChange/action","True"
"Contributor","Microsoft.Network/register/action","True"
"Contributor","Microsoft.Network/unregister/action","True"
"Contributor","Microsoft.Network/checkTrafficManagerNameAvailability/action","True"
"Contributor","Microsoft.Network/internalNotify/action","True"
"Contributor","Microsoft.Network/getDnsResourceReference/action","True"
"Contributor","Microsoft.Network/queryExpressRoutePortsBandwidth/action","True"
"Contributor","Microsoft.Network/checkFrontDoorNameAvailability/action","True"
"Contributor","Microsoft.Network/privateDnsZonesInternal/action","True"
"Contributor","Microsoft.Network/bgpServiceCommunities/read","True"
"Contributor","Microsoft.Network/locations/virtualNetworkAvailableEndpointServices/read","True"
"Contributor","Microsoft.Network/locations/availableDelegations/read","True"
"Contributor","Microsoft.Network/locations/supportedVirtualMachineSizes/read","True"
"Contributor","Microsoft.Network/locations/checkAcceleratedNetworkingSupport/action","True"
"Contributor","Microsoft.Network/locations/batchValidatePrivateEndpointsForResourceMove/action","True"
"Contributor","Microsoft.Network/locations/batchNotifyPrivateEndpointsForResourceMove/action","True"
"Contributor","Microsoft.Network/locations/checkPrivateLinkServiceVisibility/action","True"
"Contributor","Microsoft.Network/locations/validateResourceOwnership/action","True"
"Contributor","Microsoft.Network/locations/setResourceOwnership/action","True"
"Contributor","Microsoft.Network/locations/effectiveResourceOwnership/action","True"
"Contributor","Microsoft.Network/locations/setAzureNetworkManagerConfiguration/action","True"
"Contributor","Microsoft.Network/locations/publishResources/action","True"
"Contributor","Microsoft.Network/locations/PutResourcePubsubData/action","True"
"Contributor","Microsoft.Network/locations/getAzureNetworkManagerConfiguration/action","True"
"Contributor","Microsoft.Network/locations/bareMetalTenants/action","True"
"Contributor","Microsoft.Network/locations/commitInternalAzureNetworkManagerConfiguration/action","True"
"Contributor","Microsoft.Network/locations/internalAzureVirtualNetworkManagerOperation/action","True"
"Contributor","Microsoft.Network/locations/setLoadBalancerFrontendPublicIpAddresses/action","True"
"Contributor","Microsoft.Network/locations/queryNetworkSecurityPerimeter/action","True"
"Contributor","Microsoft.Network/locations/startPacketTagging/action","True"
"Contributor","Microsoft.Network/locations/getPacketTagging/action","True"
"Contributor","Microsoft.Network/locations/deletePacketTagging/action","True"
"Contributor","Microsoft.Network/locations/rnmEffectiveRouteTable/action","True"
"Contributor","Microsoft.Network/locations/rnmEffectiveNetworkSecurityGroups/action","True"
"Contributor","Microsoft.Network/routeFilters/read","True"
"Contributor","Microsoft.Network/routeFilters/join/action","True"
"Contributor","Microsoft.Network/routeFilters/delete","True"
"Contributor","Microsoft.Network/routeFilters/write","True"
"Contributor","Microsoft.Network/routeFilters/routeFilterRules/read","True"
"Contributor","Microsoft.Network/routeFilters/routeFilterRules/write","True"
"Contributor","Microsoft.Network/routeFilters/routeFilterRules/delete","True"
"Contributor","Microsoft.Network/virtualNetworks/read","True"
"Contributor","Microsoft.Network/virtualNetworks/write","True"
"Contributor","Microsoft.Network/virtualNetworks/delete","True"
"Contributor","Microsoft.Network/virtualNetworks/joinLoadBalancer/action","True"
"Contributor","Microsoft.Network/virtualNetworks/peer/action","True"
"Contributor","Microsoft.Network/virtualNetworks/join/action","True"
"Contributor","Microsoft.Network/virtualNetworks/BastionHosts/action","True"
"Contributor","Microsoft.Network/virtualNetworks/ddosProtectionStatus/action","True"
"Contributor","Microsoft.Network/virtualNetworks/setAdminNetworkSecurityGroup/action","True"
"Contributor","Microsoft.Network/virtualNetworks/removeAdminNetworkSecurityGroup/action","True"
"Contributor","Microsoft.Network/virtualNetworks/moveIpConfigurations/action","True"
"Contributor","Microsoft.Network/virtualNetworks/rnmEffectiveRouteTable/action","True"
"Contributor","Microsoft.Network/virtualNetworks/rnmEffectiveNetworkSecurityGroups/action","True"
"Contributor","Microsoft.Network/virtualNetworks/listNetworkManagerEffectiveConnectivityConfigurations/action","True"
"Contributor","Microsoft.Network/virtualNetworks/listNetworkManagerEffectiveSecurityAdminRules/action","True"
"Contributor","Microsoft.Network/virtualNetworks/manageIpFromPool/action","True"
"Contributor","Microsoft.Network/virtualNetworks/listDnsResolvers/action","True"
"Contributor","Microsoft.Network/virtualNetworks/listDnsForwardingRulesets/action","True"
"Contributor","Microsoft.Network/virtualNetworks/listDnsResolverPolicies/action","True"
"Contributor","Microsoft.Network/virtualNetworks/virtualMachines/read","True"
"Contributor","Microsoft.Network/virtualNetworks/subnets/read","True"
"Contributor","Microsoft.Network/virtualNetworks/subnets/write","True"
"Contributor","Microsoft.Network/virtualNetworks/subnets/delete","True"
"Contributor","Microsoft.Network/virtualNetworks/subnets/joinLoadBalancer/action","True"
"Contributor","Microsoft.Network/virtualNetworks/subnets/join/action","True"
"Contributor","Microsoft.Network/virtualNetworks/subnets/joinViaServiceEndpoint/action","True"
"Contributor","Microsoft.Network/virtualNetworks/subnets/prepareNetworkPolicies/action","True"
"Contributor","Microsoft.Network/virtualNetworks/subnets/unprepareNetworkPolicies/action","True"
"Contributor","Microsoft.Network/virtualNetworks/virtualNetworkPeerings/read","True"
"Contributor","Microsoft.Network/virtualNetworks/virtualNetworkPeerings/write","True"
"Contributor","Microsoft.Network/virtualNetworks/virtualNetworkPeerings/delete","True"
"Contributor","Microsoft.Network/virtualNetworks/remoteVirtualNetworkPeeringProxies/read","True"
"Contributor","Microsoft.Network/virtualNetworks/remoteVirtualNetworkPeeringProxies/write","True"
"Contributor","Microsoft.Network/virtualNetworks/remoteVirtualNetworkPeeringProxies/delete","True"
"Contributor","Microsoft.Network/virtualNetworks/subnets/resourceNavigationLinks/read","True"
"Contributor","Microsoft.Network/virtualNetworks/subnets/resourceNavigationLinks/write","True"
"Contributor","Microsoft.Network/virtualNetworks/subnets/resourceNavigationLinks/delete","True"
"Contributor","Microsoft.Network/virtualNetworks/subnets/serviceAssociationLinks/read","True"
"Contributor","Microsoft.Network/virtualNetworks/subnets/serviceAssociationLinks/write","True"
"Contributor","Microsoft.Network/virtualNetworks/subnets/serviceAssociationLinks/delete","True"
"Contributor","Microsoft.Network/virtualNetworks/subnets/serviceAssociationLinks/validate/action","True"
"Contributor","Microsoft.Network/virtualNetworks/subnets/serviceAssociationLinks/details/read","True"
"Contributor","Microsoft.Network/virtualNetworks/taggedTrafficConsumers/read","True"
"Contributor","Microsoft.Network/virtualNetworks/taggedTrafficConsumers/write","True"
"Contributor","Microsoft.Network/virtualNetworks/taggedTrafficConsumers/delete","True"
"Contributor","Microsoft.Network/virtualNetworks/taggedTrafficConsumers/validate/action","True"
"Contributor","Microsoft.Network/virtualNetworks/checkIpAddressAvailability/read","True"
"Contributor","Microsoft.Network/virtualNetworks/usages/read","True"
"Contributor","Microsoft.Network/virtualNetworks/subnets/virtualMachines/read","True"
"Contributor","Microsoft.Network/networkWatchers/read","True"
"Contributor","Microsoft.Network/networkWatchers/write","True"
"Contributor","Microsoft.Network/networkWatchers/delete","True"
"Contributor","Microsoft.Network/networkWatchers/configureFlowLog/action","True"
"Contributor","Microsoft.Network/networkWatchers/ipFlowVerify/action","True"
"Contributor","Microsoft.Network/networkWatchers/nextHop/action","True"
"Contributor","Microsoft.Network/networkWatchers/queryFlowLogStatus/action","True"
"Contributor","Microsoft.Network/networkWatchers/queryTroubleshootResult/action","True"
"Contributor","Microsoft.Network/networkWatchers/securityGroupView/action","True"
"Contributor","Microsoft.Network/networkWatchers/networkConfigurationDiagnostic/action","True"
"Contributor","Microsoft.Network/networkWatchers/queryConnectionMonitors/action","True"
